id,kanjis_id,read_full,yomigana,okurigana,is_japanese_reading
1749,861,わか-い,わか,い,true
1750,861,も-しくは,も,しくは,true
1751,862,ジャク,ジャク,,false
1752,862,よわ-い,よわ,い,true
1753,862,よわ-る,よわ,る,true
1754,862,よわ-まる,よわ,まる,true
1755,862,よわ-める,よわ,める,true
1756,863,ジャク,ジャク,,false
1757,863,セキ,セキ,,false
1758,863,さび,さび,,true
1759,863,さび-しい,さび,しい,true
1760,863,さび-れる,さび,れる,true
1761,864,シュ,シュ,,false
1762,864,て,て,,true
1763,864,た,た,,true
1764,865,シュ,シュ,,false
1765,865,ス,ス,,false
1766,865,ぬし,ぬし,,true
1767,865,おも,おも,,true
1768,866,シュ,シュ,,false
1769,866,ス,ス,,false
1770,866,まも-る,まも,る,true
1771,866,も-り,も,り,true
1772,867,シュ,シュ,,false
1773,868,シュ,シュ,,false
1774,868,と-る,と,る,true
1775,869,シュ,シュ,,false
1776,869,か-る,か,る,true
1777,869,か-り,か,り,true
1778,870,シュ,シュ,,false
1779,870,くび,くび,,true
1780,871,シュ,シュ,,false
1781,871,こと,こと,,true
1782,872,シュ,シュ,,false
1783,873,シュ,シュ,,false
1784,873,さけ,さけ,,true
1785,873,さか,さか,,true
1786,874,シュ,シュ,,false
1787,874,は-れる,は,れる,true
1788,874,は-らす,は,らす,true
1789,875,シュ,シュ,,false
1790,875,たね,たね,,true
1791,876,シュ,シュ,,false
1792,876,おもむき,おもむき,,true
1793,877,ジュ,ジュ,,false
1794,877,ことぶき,ことぶき,,true
1795,878,ジュ,ジュ,,false
1796,878,う-ける,う,ける,true
1797,878,う-かる,う,かる,true
1798,879,ジュ,ジュ,,false
1799,879,のろ-う,のろ,う,true
1800,880,ジュ,ジュ,,false
1801,880,さず-ける,さず,ける,true
1802,880,さず-かる,さず,かる,true
1803,881,ジュ,ジュ,,false
1804,882,ジュ,ジュ,,false
1805,883,ジュ,ジュ,,false
1806,884,シュウ,シュウ,,false
1807,884,おさ-める,おさ,める,true
1808,884,おさ-まる,おさ,まる,true
1809,885,シュウ,シュウ,,false
1810,886,シュウ,シュウ,,false
1811,886,す,す,,true
1812,887,シュウ,シュウ,,false
1813,887,ふね,ふね,,true
1814,887,ふな,ふな,,true
1815,888,シュウ,シュウ,,false
1816,888,ひい-でる,ひい,でる,true
1817,889,シュウ,シュウ,,false
1818,889,まわ-り,まわ,り,true
1819,890,シュウ,シュウ,,false
1820,890,ソウ,ソウ,,false
1821,891,シュウ,シュウ,,false
1822,891,ジュウ,ジュウ,,false
1823,891,ひろ-う,ひろ,う,true
1824,892,シュウ,シュウ,,false
1825,892,あき,あき,,true
1826,893,シュウ,シュウ,,false
1827,893,くさ-い,くさ,い,true
1828,893,にお-う,にお,う,true
1829,894,シュウ,シュウ,,false
1830,894,シュ,シュ,,false
1831,894,おさ-める,おさ,める,true
1832,894,おさ-まる,おさ,まる,true
1833,895,シュウ,シュウ,,false
1834,895,そで,そで,,true
1835,896,シュウ,シュウ,,false
1836,896,お-わる,お,わる,true
1837,896,お-える,お,える,true
1838,897,シュウ,シュウ,,false
1839,898,シュウ,シュウ,,false
1840,898,なら-う,なら,う,true
1841,899,シュウ,シュウ,,false
1842,900,シュウ,シュウ,,false
1843,900,ジュ,ジュ,,false
1844,900,つ-く,つ,く,true
1845,900,つ-ける,つ,ける,true
1846,901,シュウ,シュウ,,false
1847,901,シュ,シュ,,false
1848,902,シュウ,シュウ,,false
1849,902,あつ-まる,あつ,まる,true
1850,902,あつ-める,あつ,める,true
1851,902,つど-う,つど,う,true
1852,903,シュウ,シュウ,,false
1853,903,うれ-える,うれ,える,true
1854,903,うれ-い,うれ,い,true
1855,904,シュウ,シュウ,,false
1856,905,シュウ,シュウ,,false
1857,905,みにく-い,みにく,い,true
1858,906,シュウ,シュウ,,false
1859,906,け-る,け,る,true
1860,907,シュウ,シュウ,,false
1861,907,おそ-う,おそ,う,true
1862,908,ジュウ,ジュウ,,false
1863,908,ジッ,ジッ,,false
1864,908,とお,とお,,true
1865,908,と,と,,true
1866,909,ジュウ,ジュウ,,false
1867,909,しる,しる,,true
1868,910,ジュウ,ジュウ,,false
1869,910,あ-てる,あ,てる,true
1870,911,ジュウ,ジュウ,,false
1871,911,す-む,す,む,true
1872,911,す-まう,す,まう,true
1873,912,ジュウ,ジュウ,,false
1874,912,ニュウ,ニュウ,,false
1875,912,やわ-らか,やわ,らか,true
1876,912,やわ-らかい,やわ,らかい,true
1877,913,ジュウ,ジュウ,,false
1878,913,チョウ,チョウ,,false
1879,913,え,え,,true
1880,913,おも-い,おも,い,true
1881,913,かさ-ねる,かさ,ねる,true
1882,913,かさ-なる,かさ,なる,true
1883,914,ジュウ,ジュウ,,false
1884,914,ショウ,ショウ,,false
1885,914,ジュ,ジュ,,false
1886,914,したが-う,したが,う,true
1887,914,したが-える,したが,える,true
1888,915,ジュウ,ジュウ,,false
1889,915,しぶ,しぶ,,true
1890,915,しぶ-い,しぶ,い,true
1891,915,しぶ-る,しぶ,る,true
1892,916,ジュウ,ジュウ,,false
1893,917,ジュウ,ジュウ,,false
1894,917,けもの,けもの,,true
1895,918,ジュウ,ジュウ,,false
1896,918,たて,たて,,true
1897,919,シュク,シュク,,false
1898,920,シュク,シュク,,false
1899,920,シュウ,シュウ,,false
1900,920,いわ-う,いわ,う,true
1901,921,シュク,シュク,,false
1902,921,やど,やど,,true
1903,921,やど-る,やど,る,true
1904,921,やど-す,やど,す,true
1905,922,シュク,シュク,,false
1906,923,シュク,シュク,,false
1907,924,シュク,シュク,,false
1908,924,ちぢ-む,ちぢ,む,true
1909,924,ちぢ-まる,ちぢ,まる,true
1910,924,ちぢ-める,ちぢ,める,true
1911,924,ちぢ-れる,ちぢ,れる,true
1912,924,ちぢ-らす,ちぢ,らす,true
1913,925,ジュク,ジュク,,false
1914,926,ジュク,ジュク,,false
1915,926,う-れる,う,れる,true
1916,927,シュツ,シュツ,,false
1917,927,スイ,スイ,,false
1918,927,で-る,で,る,true
1919,927,だ-す,だ,す,true
1920,928,ジュツ,ジュツ,,false
1921,928,の-べる,の,べる,true
1922,929,ジュツ,ジュツ,,false
1923,930,シュン,シュン,,false
1924,931,シュン,シュン,,false
1925,931,はる,はる,,true
1926,932,シュン,シュン,,false
1927,932,またた-く,またた,く,true
1928,933,ジュン,ジュン,,false
1929,933,シュン,シュン,,false
1930,934,ジュン,ジュン,,false
1931,934,めぐ-る,めぐ,る,true
1932,935,ジュン,ジュン,,false
1933,935,たて,たて,,true
1934,936,ジュン,ジュン,,false
1935,937,ジュン,ジュン,,false
1936,938,ジュン,ジュン,,false
1937,939,ジュン,ジュン,,false
1938,940,ジュン,ジュン,,false
1939,941,ジュン,ジュン,,false
1940,942,ジュン,ジュン,,false
1941,942,うるお-う,うるお,う,true
1942,942,うるお-す,うるお,す,true
1943,942,うる-む,うる,む,true
1944,943,ジュン,ジュン,,false
1945,944,ショ,ショ,,false
1946,945,ショ,ショ,,false
1947,945,はじ-め,はじ,め,true
1948,945,はじ-めて,はじ,めて,true
1949,945,はつ,はつ,,true
1950,945,うい,うい,,true
1951,945,そ-める,そ,める,true
1952,946,ショ,ショ,,false
1953,946,ところ,ところ,,true
1954,947,ショ,ショ,,false
1955,947,か-く,か,く,true
1956,948,ショ,ショ,,false
1957,949,ショ,ショ,,false
1958,949,あつ-い,あつ,い,true
1959,950,ショ,ショ,,false
1960,951,ショ,ショ,,false
1961,951,チョ,チョ,,false
1962,951,お,お,,true
1963,952,ショ,ショ,,false
1964,953,ジョ,ジョ,,false
1965,953,ニョ,ニョ,,false
1966,953,ニョウ,ニョウ,,false
1967,953,おんな,おんな,,true
1968,953,め,め,,true
1969,954,ジョ,ジョ,,false
1970,954,ニョ,ニョ,,false
1971,955,ジョ,ジョ,,false
1972,955,たす-ける,たす,ける,true
1973,955,たす-かる,たす,かる,true
1974,955,すけ,すけ,,true
1975,956,ジョ,ジョ,,false
1976,957,ジョ,ジョ,,false
1977,958,ジョ,ジョ,,false
1978,959,ジョ,ジョ,,false
1979,959,ジ,ジ,,false
1980,959,のぞ-く,のぞ,く,true
1981,960,ショウ,ショウ,,false
1982,960,ちい-さい,ちい,さい,true
1983,960,こ,こ,,true
1984,960,お,お,,true
1985,961,ショウ,ショウ,,false
1986,961,ます,ます,,true
1987,962,ショウ,ショウ,,false
1988,962,すく-ない,すく,ない,true
1989,962,すこ-し,すこ,し,true
1990,963,ショウ,ショウ,,false
1991,963,め-す,め,す,true
1992,964,ショウ,ショウ,,false
1993,965,ショウ,ショウ,,false
1994,965,とこ,とこ,,true
1995,965,ゆか,ゆか,,true
1996,966,ショウ,ショウ,,false
1997,967,ショウ,ショウ,,false
1998,968,ショウ,ショウ,,false
1999,969,ショウ,ショウ,,false
2000,969,まね-く,まね,く,true
2001,970,ショウ,ショウ,,false
2002,970,うけたまわ-る,うけたまわ,る,true
2003,971,ショウ,ショウ,,false
2004,971,のぼ-る,のぼ,る,true
2005,972,ショウ,ショウ,,false
2006,972,まつ,まつ,,true
2007,973,ショウ,ショウ,,false
2008,973,ぬま,ぬま,,true
2009,974,ショウ,ショウ,,false
2010,975,ショウ,ショウ,,false
2011,975,よい,よい,,true
2012,976,ショウ,ショウ,,false
2013,977,ショウ,ショウ,,false
2014,977,き-える,き,える,true
2015,977,け-す,け,す,true
2016,978,ショウ,ショウ,,false
2017,979,ショウ,ショウ,,false
2018,980,ショウ,ショウ,,false
2019,981,ショウ,ショウ,,false
2020,981,わら-う,わら,う,true
2021,981,え-む,え,む,true
2022,982,ショウ,ショウ,,false
2023,982,とな-える,とな,える,true
2024,983,ショウ,ショウ,,false
2025,983,あきな-う,あきな,う,true
2026,984,ショウ,ショウ,,false
2027,985,ショウ,ショウ,,false
2028,986,ショウ,ショウ,,false
2029,987,ショウ,ショウ,,false
2030,988,ショウ,ショウ,,false
2031,988,か-つ,か,つ,true
2032,988,まさ-る,まさ,る,true
2033,989,ショウ,ショウ,,false
2034,990,ショウ,ショウ,,false
2035,991,ショウ,ショウ,,false
2036,991,や-く,や,く,true
2037,991,や-ける,や,ける,true
2038,992,ショウ,ショウ,,false
2039,992,こ-げる,こ,げる,true
2040,992,こ-がす,こ,がす,true
2041,992,こ-がれる,こ,がれる,true
2042,992,あせ-る,あせ,る,true
2043,993,ショウ,ショウ,,false
2044,994,ショウ,ショウ,,false
2045,995,ショウ,ショウ,,false
2046,995,みことのり,みことのり,,true
2047,996,ショウ,ショウ,,false
2048,997,ショウ,ショウ,,false
2049,997,ゾウ,ゾウ,,false
2050,998,ショウ,ショウ,,false
2051,998,きず,きず,,true
2052,998,いた-む,いた,む,true
2053,998,いた-める,いた,める,true
2054,999,ショウ,ショウ,,false
2055,1000,ショウ,ショウ,,false
2056,1000,て-る,て,る,true
2057,1000,て-らす,て,らす,true
2058,1000,て-れる,て,れる,true
2059,1001,ショウ,ショウ,,false
2060,1001,くわ-しい,くわ,しい,true
2061,1002,ショウ,ショウ,,false
2062,1003,ショウ,ショウ,,false
2063,1003,さわ-る,さわ,る,true
2064,1004,ショウ,ショウ,,false
2065,1004,あこが-れる,あこが,れる,true
2066,1005,ショウ,ショウ,,false
2067,1006,ショウ,ショウ,,false
2068,1007,ショウ,ショウ,,false
2069,1007,つぐな-う,つぐな,う,true
2070,1008,ショウ,ショウ,,false
2071,1009,ショウ,ショウ,,false
2072,1009,かね,かね,,true
2073,1010,ジョウ,ジョウ,,false
2074,1010,ショウ,ショウ,,false
2075,1010,うえ,うえ,,true
2076,1010,うわ,うわ,,true
2077,1010,かみ,かみ,,true
2078,1010,あ-げる,あ,げる,true
2079,1010,あ-がる,あ,がる,true
2080,1010,のぼ-る,のぼ,る,true
2081,1010,のぼ-せる,のぼ,せる,true
2082,1010,のぼ-す,のぼ,す,true
2083,1011,ジョウ,ジョウ,,false
2084,1011,たけ,たけ,,true
2085,1012,ジョウ,ジョウ,,false
2086,1013,ジョウ,ジョウ,,false
2087,1014,ジョウ,ジョウ,,false
2088,1015,ジョウ,ジョウ,,false
2089,1015,の-る,の,る,true
2090,1015,の-せる,の,せる,true
2091,1016,ジョウ,ジョウ,,false
2092,1016,しろ,しろ,,true
2093,1017,ジョウ,ジョウ,,false
2094,1018,ジョウ,ジョウ,,false
2095,1019,ジョウ,ジョウ,,false
2096,1019,つね,つね,,true
2097,1019,とこ,とこ,,true
2098,1020,ジョウ,ジョウ,,false
2099,1020,セイ,セイ,,false
2100,1020,なさ-け,なさ,け,true
2101,1021,ジョウ,ジョウ,,false
2102,1021,ば,ば,,true
2103,1022,ジョウ,ジョウ,,false
2104,1022,たた-む,たた,む,true
2105,1022,たたみ,たたみ,,true
2106,1023,ジョウ,ジョウ,,false
2107,1023,む-す,む,す,true
2108,1023,む-れる,む,れる,true
2109,1023,む-らす,む,らす,true
2110,1024,ジョウ,ジョウ,,false
2111,1024,なわ,なわ,,true
2112,1025,ジョウ,ジョウ,,false
2113,1026,ジョウ,ジョウ,,false
2114,1027,ジョウ,ジョウ,,false
2115,1028,ジョウ,ジョウ,,false
2116,1028,ゆず-る,ゆず,る,true
2117,1029,ジョウ,ジョウ,,false
2118,1029,かも-す,かも,す,true
2119,1030,ショク,ショク,,false
2120,1030,シキ,シキ,,false
2121,1030,いろ,いろ,,true
2122,1031,ショク,ショク,,false
2123,1031,ふ-く,ふ,く,true
2124,1031,ぬぐ-う,ぬぐ,う,true
2125,1032,ショク,ショク,,false
2126,1032,ジキ,ジキ,,false
2127,1032,く-う,く,う,true
2128,1032,く-らう,く,らう,true
2129,1032,た-べる,た,べる,true
2130,1033,ショク,ショク,,false
2131,1033,う-える,う,える,true
2132,1033,う-わる,う,わる,true
2133,1034,ショク,ショク,,false
2134,1034,ふ-える,ふ,える,true
2135,1034,ふ-やす,ふ,やす,true
2136,1035,ショク,ショク,,false
2137,1035,かざ-る,かざ,る,true
2138,1036,ショク,ショク,,false
2139,1036,ふ-れる,ふ,れる,true
2140,1036,さわ-る,さわ,る,true
2141,1037,ショク,ショク,,false
2142,1038,ショク,ショク,,false
2143,1038,シキ,シキ,,false
2144,1038,お-る,お,る,true
2145,1039,ショク,ショク,,false
2146,1040,ジョク,ジョク,,false
2147,1040,はずかし-める,はずかし,める,true
2148,1041,しり,しり,,true
2149,1042,シン,シン,,false
2150,1042,こころ,こころ,,true
2151,1043,シン,シン,,false
2152,1043,もう-す,もう,す,true
2153,1044,シン,シン,,false
2154,1044,の-びる,の,びる,true
2155,1044,の-ばす,の,ばす,true
2156,1044,の-べる,の,べる,true
2157,1045,シン,シン,,false
2158,1045,ジン,ジン,,false
2159,1046,シン,シン,,false
2160,1047,シン,シン,,false
2161,1047,み,み,,true
2162,1048,シン,シン,,false
2163,1048,から-い,から,い,true
2164,1049,シン,シン,,false
2165,1049,おか-す,おか,す,true
2166,1050,シン,シン,,false
2167,1051,シン,シン,,false
2168,1051,つ,つ,,true
2169,1052,シン,シン,,false
2170,1052,ジン,ジン,,false
2171,1052,かみ,かみ,,true
2172,1052,かん,かん,,true
2173,1052,こう,こう,,true
2174,1053,シン,シン,,false
2175,1053,くちびる,くちびる,,true
2176,1054,シン,シン,,false
2177,1055,シン,シン,,false
2178,1055,ふ-る,ふ,る,true
2179,1055,ふ-るう,ふ,るう,true
2180,1055,ふ-れる,ふ,れる,true
2181,1056,シン,シン,,false
2182,1056,ひた-す,ひた,す,true
2183,1056,ひた-る,ひた,る,true
2184,1057,シン,シン,,false
2185,1057,ま,ま,,true
2186,1058,シン,シン,,false
2187,1058,はり,はり,,true
2188,1059,シン,シン,,false
2189,1059,ふか-い,ふか,い,true
2190,1059,ふか-まる,ふか,まる,true
2191,1059,ふか-める,ふか,める,true
2192,1060,シン,シン,,false
2193,1061,シン,シン,,false
2194,1061,すす-む,すす,む,true
2195,1061,すす-める,すす,める,true
2196,1062,シン,シン,,false
2197,1062,もり,もり,,true
2198,1063,シン,シン,,false
2199,1063,み-る,み,る,true
2200,1064,シン,シン,,false
2201,1064,ね-る,ね,る,true
2202,1064,ね-かす,ね,かす,true
2203,1065,シン,シン,,false
2204,1065,つつし-む,つつし,む,true
2205,1066,シン,シン,,false
2206,1066,あたら-しい,あたら,しい,true
2207,1066,あら-た,あら,た,true
2208,1066,にい,にい,,true
2209,1067,シン,シン,,false
2210,1068,シン,シン,,false
2211,1068,ふる-う,ふる,う,true
2212,1068,ふる-える,ふる,える,true
2213,1069,シン,シン,,false
2214,1069,たきぎ,たきぎ,,true
2215,1070,シン,シン,,false
2216,1070,おや,おや,,true
2217,1070,した-しい,した,しい,true
2218,1070,した-しむ,した,しむ,true
2219,1071,ジン,ジン,,false
2220,1071,ニン,ニン,,false
2221,1071,ひと,ひと,,true
2222,1072,ジン,ジン,,false
2223,1072,は,は,,true
2224,1073,ジン,ジン,,false
2225,1073,ニ,ニ,,false
2226,1074,ジン,ジン,,false
2227,1074,つ-くす,つ,くす,true
2228,1074,つ-きる,つ,きる,true
2229,1074,つ-かす,つ,かす,true
2230,1075,ジン,ジン,,false
2231,1076,ジン,ジン,,false
2232,1076,はなは-だ,はなは,だ,true
2233,1076,はなは-だしい,はなは,だしい,true
2234,1077,ジン,ジン,,false
2235,1078,ジン,ジン,,false
2236,1078,たず-ねる,たず,ねる,true
2237,1079,ジン,ジン,,false
2238,1080,ス,ス,,false
2239,1081,ズ,ズ,,false
2240,1081,ト,ト,,false
2241,1081,はか-る,はか,る,true
2242,1082,スイ,スイ,,false
2243,1082,みず,みず,,true
2244,1083,スイ,スイ,,false
2245,1083,ふ-く,ふ,く,true
2246,1084,スイ,スイ,,false
2247,1084,た-れる,た,れる,true
2248,1084,た-らす,た,らす,true
2249,1085,スイ,スイ,,false
2250,1085,た-く,た,く,true
2251,1086,スイ,スイ,,false
2252,1087,スイ,スイ,,false
2253,1087,いき,いき,,true
2254,1088,スイ,スイ,,false
2255,1088,おとろ-える,おとろ,える,true
2256,1089,スイ,スイ,,false
2257,1089,お-す,お,す,true
2258,1090,スイ,スイ,,false
2259,1090,よ-う,よ,う,true
2260,1091,スイ,スイ,,false
2261,1091,と-げる,と,げる,true
2262,1092,スイ,スイ,,false
2263,1093,スイ,スイ,,false
2264,1093,ほ,ほ,,true
2265,1094,スイ,スイ,,false
2266,1094,つむ,つむ,,true
2267,1095,ズイ,ズイ,,false
2268,1096,ズイ,ズイ,,false
2269,1097,スウ,スウ,,false
2270,1098,スウ,スウ,,false
2271,1099,スウ,スウ,,false
2272,1099,ス,ス,,false
2273,1099,かず,かず,,true
2274,1099,かぞ-える,かぞ,える,true
2275,1100,す-える,す,える,true
2276,1100,す-わる,す,わる,true
2277,1101,すぎ,すぎ,,true
2278,1102,すそ,すそ,,true
2279,1103,スン,スン,,false
2280,1104,せ,せ,,true
2281,1105,ゼ,ゼ,,false
2282,1106,セイ,セイ,,false
2283,1106,ショウ,ショウ,,false
2284,1106,い,い,,true
2285,1107,セイ,セイ,,false
2286,1107,セ,セ,,false
2287,1107,よ,よ,,true
2288,1108,セイ,セイ,,false
2289,1108,ショウ,ショウ,,false
2290,1108,ただ-しい,ただ,しい,true
2291,1108,ただ-す,ただ,す,true
2292,1108,まさ,まさ,,true
2293,1109,セイ,セイ,,false
2294,1109,ショウ,ショウ,,false
2295,1109,い-きる,い,きる,true
2296,1109,い-かす,い,かす,true
2297,1109,い-ける,い,ける,true
2298,1109,う-まれる,う,まれる,true
2299,1109,う-む,う,む,true
2300,1109,お-う,お,う,true
2301,1109,は-える,は,える,true
2302,1109,は-やす,は,やす,true
2303,1109,き,き,,true
2304,1109,なま,なま,,true
2305,1110,セイ,セイ,,false
2306,1110,ジョウ,ジョウ,,false
2307,1110,な-る,な,る,true
2308,1110,な-す,な,す,true
2309,1111,セイ,セイ,,false
2310,1111,サイ,サイ,,false
2311,1111,にし,にし,,true
2312,1112,セイ,セイ,,false
2313,1112,ショウ,ショウ,,false
2314,1112,こえ,こえ,,true
2315,1112,こわ,こわ,,true
2316,1113,セイ,セイ,,false
2317,1114,セイ,セイ,,false
2318,1114,ショウ,ショウ,,false
2319,1115,セイ,セイ,,false
2320,1116,セイ,セイ,,false
2321,1116,ショウ,ショウ,,false
2322,1117,セイ,セイ,,false
2323,1117,ショウ,ショウ,,false
2324,1117,あお,あお,,true
2325,1117,あお-い,あお,い,true
2326,1118,セイ,セイ,,false
2327,1119,セイ,セイ,,false
2328,1119,ショウ,ショウ,,false
2329,1119,まつりごと,まつりごと,,true
2330,1120,セイ,セイ,,false
2331,1120,ショウ,ショウ,,false
2332,1120,ほし,ほし,,true
2333,1121,セイ,セイ,,false
2334,1122,セイ,セイ,,false
2335,1122,ショウ,ショウ,,false
2336,1122,かえり-みる,かえり,みる,true
2337,1122,はぶ-く,はぶ,く,true
2338,1123,セイ,セイ,,false
2339,1124,セイ,セイ,,false
2340,1124,ゆ-く,ゆ,く,true
2341,1124,い-く,い,く,true
2342,1125,セイ,セイ,,false
2343,1125,ショウ,ショウ,,false
2344,1125,きよ-い,きよ,い,true
2345,1125,きよ-まる,きよ,まる,true
2346,1125,きよ-める,きよ,める,true
2347,1126,セイ,セイ,,false
2348,1126,ジョウ,ジョウ,,false
2349,1126,も-る,も,る,true
2350,1126,さか-る,さか,る,true
2351,1126,さか-ん,さか,ん,true
2352,1127,セイ,セイ,,false
2353,1127,むこ,むこ,,true
2354,1128,セイ,セイ,,false
2355,1128,は-れる,は,れる,true
2356,1128,は-らす,は,らす,true
2357,1129,セイ,セイ,,false
2358,1129,いきお-い,いきお,い,true
2359,1130,セイ,セイ,,false
2360,1131,セイ,セイ,,false
2361,1131,まこと,まこと,,true
2362,1132,セイ,セイ,,false
2363,1132,ショウ,ショウ,,false
2364,1133,セイ,セイ,,false
2365,1134,セイ,セイ,,false
2366,1134,ちか-う,ちか,う,true
2367,1135,セイ,セイ,,false
2368,1135,ジョウ,ジョウ,,false
2369,1135,しず,しず,,true
2370,1135,しず-か,しず,か,true
2371,1135,しず-まる,しず,まる,true
2372,1135,しず-める,しず,める,true
2373,1136,セイ,セイ,,false
2374,1136,シン,シン,,false
2375,1136,こ-う,こ,う,true
2376,1136,う-ける,う,ける,true
2377,1137,セイ,セイ,,false
2378,1137,ととの-える,ととの,える,true
2379,1137,ととの-う,ととの,う,true
2380,1138,セイ,セイ,,false
2381,1139,ゼイ,ゼイ,,false
2382,1140,セキ,セキ,,false
2383,1140,ゆう,ゆう,,true
2384,1141,セキ,セキ,,false
2385,1142,セキ,セキ,,false
2386,1142,シャク,シャク,,false
2387,1142,コク,コク,,false
2388,1142,いし,いし,,true
2389,1143,セキ,セキ,,false
2390,1143,シャク,シャク,,false
2391,1143,あか,あか,,true
2392,1143,あか-い,あか,い,true
2393,1143,あか-らむ,あか,らむ,true
2394,1143,あか-らめる,あか,らめる,true
2395,1144,セキ,セキ,,false
2396,1144,シャク,シャク,,false
2397,1144,むかし,むかし,,true
2398,1145,セキ,セキ,,false
2399,1146,セキ,セキ,,false
2400,1147,セキ,セキ,,false
2401,1148,セキ,セキ,,false
2402,1149,セキ,セキ,,false
2403,1149,お-しい,お,しい,true
2404,1149,お-しむ,お,しむ,true
2405,1150,セキ,セキ,,false
2406,1151,セキ,セキ,,false
2407,1151,せ-める,せ,める,true
2408,1152,セキ,セキ,,false
2409,1152,あと,あと,,true
2410,1153,セキ,セキ,,false
2411,1153,つ-む,つ,む,true
2412,1153,つ-もる,つ,もる,true
2413,1154,セキ,セキ,,false
2414,1155,セキ,セキ,,false
2415,1156,セツ,セツ,,false
2416,1156,サイ,サイ,,false
2417,1156,き-る,き,る,true
2418,1156,き-れる,き,れる,true
2419,1157,セツ,セツ,,false
2420,1157,お-る,お,る,true
2421,1157,おり,おり,,true
2422,1157,お-れる,お,れる,true
2423,1158,セツ,セツ,,false
2424,1158,つたな-い,つたな,い,true
2425,1159,セツ,セツ,,false
2426,1160,セツ,セツ,,false
2427,1160,つ-ぐ,つ,ぐ,true
2428,1161,セツ,セツ,,false
2429,1161,もう-ける,もう,ける,true
2430,1162,セツ,セツ,,false
2431,1162,ゆき,ゆき,,true
2432,1163,セツ,セツ,,false
2433,1164,セツ,セツ,,false
2434,1164,セチ,セチ,,false
2435,1164,ふし,ふし,,true
2436,1165,セツ,セツ,,false
2437,1165,ゼイ,ゼイ,,false
2438,1165,と-く,と,く,true
2439,1166,ゼツ,ゼツ,,false
2440,1166,した,した,,true
2441,1167,ゼツ,ゼツ,,false
2442,1167,た-える,た,える,true
2443,1167,た-やす,た,やす,true
2444,1167,た-つ,た,つ,true
2445,1168,セン,セン,,false
2446,1168,ち,ち,,true
2447,1169,セン,セン,,false
2448,1169,かわ,かわ,,true
2449,1170,セン,セン,,false
2450,1171,セン,セン,,false
2451,1171,し-める,し,める,true
2452,1171,うらな-う,うらな,う,true
2453,1172,セン,セン,,false
2454,1172,さき,さき,,true
2455,1173,セン,セン,,false
2456,1174,セン,セン,,false
2457,1174,もっぱ-ら,もっぱ,ら,true
2458,1175,セン,セン,,false
2459,1175,いずみ,いずみ,,true
2460,1176,セン,セン,,false
2461,1176,あさ-い,あさ,い,true
2462,1177,セン,セン,,false
2463,1177,あら-う,あら,う,true
2464,1178,セン,セン,,false
2465,1178,そ-める,そ,める,true
2466,1178,そ-まる,そ,まる,true
2467,1178,し-みる,し,みる,true
2468,1178,し-み,し,み,true
2469,1179,セン,セン,,false
2470,1179,おうぎ,おうぎ,,true
2471,1180,セン,セン,,false
2472,1181,セン,セン,,false
2473,1182,セン,セン,,false
2474,1182,ふね,ふね,,true
2475,1182,ふな,ふな,,true
2476,1183,セン,セン,,false
2477,1183,いくさ,いくさ,,true
2478,1183,たたか-う,たたか,う,true
2479,1184,セン,セン,,false
2480,1184,い-る,い,る,true
2481,1185,セン,セン,,false
2482,1185,うらや-む,うらや,む,true
2483,1185,うらや-ましい,うらや,ましい,true
2484,1186,セン,セン,,false
2485,1187,セン,セン,,false
2486,1188,セン,セン,,false
2487,1189,セン,セン,,false
2488,1190,セン,セン,,false
2489,1190,ぜに,ぜに,,true
2490,1191,セン,セン,,false
2491,1192,セン,セン,,false
2492,1192,ひそ-む,ひそ,む,true
2493,1192,もぐ-る,もぐ,る,true
2494,1193,セン,セン,,false
2495,1194,セン,セン,,false
2496,1195,セン,セン,,false
2497,1195,えら-ぶ,えら,ぶ,true
2498,1196,セン,セン,,false
2499,1196,すす-める,すす,める,true
2500,1197,セン,セン,,false
2501,1198,セン,セン,,false
2502,1198,あざ-やか,あざ,やか,true
2503,1199,ゼン,ゼン,,false
2504,1199,まった-く,まった,く,true
2505,1199,すべ-て,すべ,て,true
2506,1200,ゼン,ゼン,,false
2507,1200,まえ,まえ,,true
2508,1201,ゼン,ゼン,,false
2509,1201,よ-い,よ,い,true
2510,1202,ゼン,ゼン,,false
2511,1202,ネン,ネン,,false
2512,1203,ゼン,ゼン,,false
2513,1204,ゼン,ゼン,,false
2514,1205,ゼン,ゼン,,false
2515,1206,ゼン,ゼン,,false
2516,1206,つくろ-う,つくろ,う,true
2517,1207,ソ,ソ,,false
2518,1207,ねら-う,ねら,う,true
2519,1208,ソ,ソ,,false
2520,1208,はば-む,はば,む,true
2521,1209,ソ,ソ,,false
2522,1210,ソ,ソ,,false
2523,1211,ソ,ソ,,false
2524,1211,ス,ス,,false
2525,1212,ソ,ソ,,false
2526,1213,ソ,ソ,,false
2527,1213,あら-い,あら,い,true
2528,1214,ソ,ソ,,false
2529,1214,く-む,く,む,true
2530,1214,くみ,くみ,,true
2531,1215,ソ,ソ,,false
2532,1215,うと-い,うと,い,true
2533,1215,うと-む,うと,む,true
2534,1216,ソ,ソ,,false
2535,1216,うった-える,うった,える,true
2536,1217,ソ,ソ,,false
2537,1218,ソ,ソ,,false
2538,1218,さかのぼ-る,さかのぼ,る,true
